Date,Close
9/15/2023 16:00:00,82.43
9/18/2023 16:00:00,81.3
9/19/2023 16:00:00,82.25
9/20/2023 16:00:00,83.96
9/21/2023 16:00:00,83.59
9/22/2023 16:00:00,82.26
9/25/2023 16:00:00,81.8
9/26/2023 16:00:00,79.92
9/27/2023 16:00:00,80.18
9/28/2023 16:00:00,81.54
9/29/2023 16:00:00,82.14
10/2/2023 16:00:00,82.42
10/3/2023 16:00:00,80.11
10/4/2023 16:00:00,80.09
10/5/2023 16:00:00,79.07
10/6/2023 16:00:00,80.71
10/9/2023 16:00:00,79.85
10/10/2023 16:00:00,80.63
10/11/2023 16:00:00,79.3
10/12/2023 16:00:00,79.05
10/13/2023 16:00:00,77.6
10/16/2023 16:00:00,79.66
10/17/2023 16:00:00,81.74
10/18/2023 16:00:00,81.81
10/19/2023 16:00:00,67.53
10/20/2023 16:00:00,67.44
10/23/2023 16:00:00,66.16
10/24/2023 16:00:00,66.85
10/25/2023 16:00:00,65.02
10/26/2023 16:00:00,67.18
10/27/2023 16:00:00,68.71
10/30/2023 16:00:00,67.92
10/31/2023 16:00:00,68
11/1/2023 16:00:00,68.04
11/2/2023 16:00:00,68.12
11/3/2023 16:00:00,70.97
11/6/2023 16:00:00,70.41
11/7/2023 16:00:00,71.58
11/8/2023 16:00:00,69.32
11/9/2023 16:00:00,69.03
11/10/2023 16:00:00,69.21
11/13/2023 16:00:00,68.41
11/14/2023 16:00:00,71.99
11/15/2023 16:00:00,72.69
11/16/2023 16:00:00,72.99
11/17/2023 16:00:00,71.97
11/20/2023 16:00:00,70.56
11/21/2023 16:00:00,70.22
11/22/2023 16:00:00,70.78
11/24/2023 13:05:00,71.32
11/27/2023 16:00:00,70.75
11/28/2023 16:00:00,70.08
11/29/2023 16:00:00,71.1
11/30/2023 16:00:00,71.67
12/1/2023 16:00:00,73.13
12/4/2023 16:00:00,73.84
12/5/2023 16:00:00,74.12
12/6/2023 16:00:00,73.79
12/7/2023 16:00:00,73.64
#N/A,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
#N/A,
